product_id,brand_name,pants_description,price,mrp,discount_percent,ratings,number_of_ratings
207,Roadster,Men Pure Cotton Jeans,725,2199,0.67,3.9,225
208,WROGN,Men Relaxed Fit Mid-Rise Jeans,1594,2899,0.45,4.3,25
209,Nautica,Men Straight Fit Jeans,1385,3299,0.58,4.4,76
210,WROGN,Men Anti fit Light Fade Jeans,1268,2699,0.53,4.2,37
211,Flying Machine,Men Slim Fit Jeans,1471,2299,0.36,4.2,37
212,HIGHLANDER,Men Tapered Fit Jeans,769,1149,0.33,3.6,2100
213,Roadster,Men Straight Fit Jeans,1074,2499,0.57,3.9,58
214,Mufti,Men Skinny Fit Jeans,2099,4199,0.5,3.9,58
215,Roadster,Men Cotton Straight Fit Jeans,979,3499,0.72,3.5,195
216,The Indian Garage Co,Men Relaxed Fit Jeans,857,2599,0.67,3.7,328
217,Mufti,Men Slim Fit Stretchable Jeans,1434,3499,0.59,3.7,328
218,Roadster,Baggy Jeans,874,2499,0.65,3.6,14
219,glitchez,Men Wide Leg Jeans,725,2199,0.67,3.6,68
220,Roadster,Men Slim Fit Mid-Rise Jeans,645,1699,0.62,3.3,15
221,WROGN,Men Relaxed Fit Jeans,1049,2999,0.65,4.6,23
222,Levis,Men Slim Fit Mid-Rise Jeans,1304,2899,0.55,4.1,232
223,Flying Machine,Men Slim Fit Jeans,2134,3499,0.39,4.1,232
224,Thomas Scott,Men Relaxed Fit Cotton Jeans,999,2599,16,3.9,1300
225,Red Tape,Men Skinny Fit Jeans,1311,6399,50.88,4.1,359
226,Flying Machine,Men Relaxed Fit Jeans,1829,2999,0.39,4.1,359
227,Mast & Harbour,Men Straight Fit Jeans,764,1699,0.55,4.5,33
228,Urbano Fashion,Men Relaxed Fit Cotton Jeans,1079,2399,0.55,3.9,416
229,Mufti,Men Skinny Fit Jeans,1616,3299,0.51,3.9,416
230,Mast & Harbour,Men Straight Fit Jeans,827,1799,0.54,4.2,25
231,Stylecast X Kotty,Men Regular Fit  Jeans,559,1999,0.72,4.1,79
232,Flying Machine,Men Slim Fit Jeans,1471,2299,0.36,4.1,79
233,HERE&NOW,Bootcut Jeans,929,2599,16.7,3.9,380
234,MAAHIT,Men Baggy Mid-Rise Jeans,689,2999,0.77,2.6,14
235,The Indian Garage Co,Men Bootcut Jeans,808,2449,0.67,3.4,233
236,glitchez,Men Carrot Fit Jeans,713,1699,0.58,4.2,19
237,Mufti,Men Skinny Fit Jeans,1499,2999,0.5,4.2,5
238,FUDE PRIDE,Men Mid-Rise Light Fade Jeans,689,2999,0.77,3.9,35
239,Bene Kleed,Men Heavy Fade Jeans,839,2999,0.72,3.9,117
240,Flying Machine,Men Relaxed Fit Jeans,1402,2299,0.39,3.9,117
241,HERE&NOW,Men Cargo Baggy Mid-Rise Jeans,1325,3899,0.66,2.9,10
242,Mast & Harbour,Men Slim Fit Mid-Rise Jeans,764,1699,0.55,4.1,40
243,Flying Machine,Men Slim Fit Cotton Jeans,1599,2499,0.36,4.1,40
244,Roadster,Men Cotton Relaxed Fit Jeans,911,2399,0.62,4.3,20
245,StyleCast x Revolte,Wide Leg Medium Shade Jeans,1364,3499,0.61,3.8,103
246,Mufti,Men Slim Fit Corduroy Jeans,1208,3899,0.69,4.2,56
247,Roadster,Light Fade Stretchable Jeans,909,2599,0.65,4.2,56
248,The Indian Garage Co,Men Straight Fit Jeans,959,2399,0.6,4.2,496
249,Roadster,Men Regular Mid-Rise Jeans,645,1899,0.66,4.1,32
250,WROGN,Men Loose Fit Jeans,1221,2599,0.53,3.8,58
251,glitchez,Men Loose Fit Heavy Fade Jeans,615,2199,0.72,4.2,87
252,Mast & Harbour,Men Straight Fit Jeans,764,1699,0.55,4.4,31
253,Style Quotient,Men Cotton Cargo Jeans,990,2999,0.66,4.3,2800
254,Roadster,Men Flared Light Fade Jeans,701,2599,0.73,3.4,24
255,Thomas Scott,Men Clean Look Jeans,819,3299,24.8,4,220
256,Urbano Fashion,Men Relaxed Fit Cotton Jeans,1079,2399,0.55,3.1,116
257,The Indian Garage Co,Men Bootcut Jeans,896,2299,0.61,4.1,151
258,Roadster,Men Straight Fit Mid-Rise Jeans,645,1699,0.62,3.6,5
259,Red Tape,Men Skinny Fit Jeans,1379,6899,0.8,4.4,52
260,Bene Kleed,Mid-Rise Baggy Fit Jeans,989,2999,0.67,3.7,1400
261,Thomas Scott,Men Smart Stretchable Jeans,824,3299,0.75,4.2,99
262,WROGN,Men Relaxed Fit Jeans,1385,2199,0.37,4.3,15
263,glitchez,Men Bootcut Jeans,575,1599,0.64,3.4,59
264,Urbano Fashion,Men Relaxed Fit Cargo Jeans,1079,2399,0.55,4.1,947
265,Bene Kleed,Men Relaxed Fit Jeans,988,2299,0.57,4.2,476
266,Urbano Fashion,Men Relaxed Fit Jeans,944,2099,0.55,4,611
267,Bene Kleed,Men Cotton Relaxed Fit Jeans,824,3299,0.75,4.1,309
268,HIGHLANDER,Men Cotton Relaxed Fit Jeans,574,2299,0.75,3.7,86
269,Mast & Harbour,Men Regular Fit Jeans,827,1799,0.54,3.9,18
270,Roadster,Men Tapered Fit Jeans,701,2699,0.74,3.7,987
271,glitchez,Men Straight Fit Jeans,611,1699,0.64,3.9,31
272,The Indian Garage Co,Men Pure Cotton Skater Jeans,728,2699,0.73,3.7,57
273,Roadster,Men Straight Fit Jeans,645,1699,0.62,3.9,34
274,Bene Kleed,Men Relaxed Fit Distress Jeans,951,2799,0.66,3.8,54
275,WROGN,Men Straight Fit Jeans,1325,2599,0.49,3.9,300
276,MAAHIT,Men Mid-Rise Baggy Jeans,689,2999,0.77,3.1,49
277,glitchez,Men Wide Leg Jeans,593,2199,0.73,3.5,65
278,Kotty,Men Low-Rise Jeans,619,1999,0.69,3.8,859
279,glitchez,Men Straight Jeans,647,2399,0.73,3.5,124
280,glitchez,Men Wide Leg Jeans,615,2199,0.72,3.5,79
281,Thomas Scott,Men Bootcut Jeans,999,3499,25,3.9,401
282,The Indian Garage Co,Men Slim Fit Jeans,659,1999,0.67,4.1,922
283,Being Human,Men Slim Fit Jeans,1259,2999,0.58,4.4,14
284,Roadster,Men Bootcut Jeans,1199,2999,0.6,4.1,165
285,Peter England Casuals,Men Solid Jeans,1379,2299,0.4,4.2,186
286,bigbanana,Men Plus Size Jeans,1311,3199,0.59,3.7,29
287,PARIS HAMILTON,Men Bootcut Mid-Rise Jeans,899,1999,0.55,3.8,12
288,glitchez,Men Loose Fit Ripped Jeans,639,1999,0.68,3.8,63
289,Stylecast X Kotty,Men Regular Fit Mid-Rise Jeans,559,1999,0.72,3.8,114
290,Urbano Fashion,Men Slim Fit Jeans,674,1499,0.55,4,300
291,Kotty,Men Stretchable Jeans,619,1999,0.69,3.8,689
292,Dennis Lingo,Straight Fit Mid-Rise Jeans,712,2299,0.69,4.2,12
293,Urbano Fashion,Men Relaxed Fit Jeans,1149,2299,0.5,3.7,711
294,HERE&NOW,Men Pure Cotton Baggy Jeans,1349,2999,0.55,2.9,15
295,Roadster,Men Loose Light Jeans,831,2599,0.68,4.4,66
296,glitchez,Men Flared Jeans,647,2399,0.73,3.7,80
297,The Indian Garage Co,Men Slim Fit Jeans,873,2299,0.62,3.8,2700
298,Bene Kleed,Pure Cotton Straight Fit Jeans,974,2499,0.61,4,1100
299,HIGHLANDER,Men Tapered Fit Jeans,492,1449,0.66,3.8,4100
300,Roadster,Men Slim Fit Jeans,459,999,0.54,3.6,756
301,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
302,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
303,RIG BONE,Men Mid-Rise Baggy Jeans,980,3999,30.19,3.5,6
304,HERE&NOW,Men Baggy Fit Jeans,985,2899,0.66,3.4,40
305,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
306,HIGHLANDER,Men Tapered Fit Jeans,809,2249,0.64,3.8,257
307,Bene Kleed,Men Relaxed Fit Jeans,873,2299,0.62,4.1,4000
308,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
309,PARIS HAMILTON,Men Bootcut Jeans,899,1999,0.55,4,283
310,Urbano Fashion,Men Stretchable Jeans,809,1799,0.55,4.1,1900
311,Flying Machine,Slim Fit Stretchable Jeans,1829,2999,0.39,4.1,1900
312,Flying Machine,Men Slim Fit Mid-Rise Jeans,1367,2399,0.43,4.1,30
313,HIGHLANDER,Men Relaxed Fit Jeans,674,2699,0.75,3.1,205
314,Levis,Men 511 Slim Fit Jeans,1478,2899,0.49,4.3,264
315,Roadster,Men Straight Fit Jeans,645,1699,0.62,4.3,264
316,ASHTOM,Men High-Rise Jeans,799,2999,22,3.7,55
317,Calvin Klein Jeans,Men Slim Fit Jeans,799,2999,22,3.7,55
318,Roadster,Men Slim Fit Jeans,719,2399,0.7,3.8,369
319,Roadster,Men Straight Fit Mid-Rise Jeans,611,1699,0.64,3.8,369
320,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
321,FOUL CHILD,Men Flared Mid-Rise Jeans,1407,2969,0.52,3.5,46
322,Roadster,Men Pure Cotton Bootcut Jeans,805,2599,0.69,3.6,42
323,Flying Machine,Men Relaxed Fit Jeans,2309,3499,0.34,3.6,42
324,glitchez,Men Jeans,615,2199,0.72,3.3,56
325,Roadster,Men Regular Fit Jeans,782,2699,0.71,3.8,740
326,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
327,WROGN,Men Straight Stretchable Jeans,1385,2199,0.37,3.9,31
328,glitchez,Men Flared Jeans,719,2399,0.7,4,40
329,Flying Machine,Men Slim Fit Jeans,1549,2499,0.38,4,40
330,WROGN,Men Baggy Fit Cotton Jeans,1268,2699,0.53,3.5,21
331,Roadster,Men Regular Fit Jeans,779,2599,0.7,3.9,16
332,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
333,Roadster,Men Straight Fit Jeans,509,1699,0.7,4.1,25
334,HIGHLANDER,Men Mid-Rise Jeans,620,2299,0.73,3.4,230
335,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
336,Roadster,Men Cotton Wide Leg Jeans,774,2499,0.69,3.9,86
337,glitchez,Men Korean Baggy Fit Jeans,615,2199,0.72,3.9,72
338,FUGAZEE,Men Relaxed Fit Jeans,2099,3499,0.4,3.7,124
339,WROGN,Men Straight Fit Jeans,1259,1999,0.37,4.4,16
340,max,Men Mid-Rise Cotton Jeans,649,699,0.5,4,167
341,French Connection,Men Slim Fit Jeans,1294,3499,0.63,4.4,17
342,Roadster,Men Regular Fit Mid-Rise Jeans,743,2399,0.69,3.8,21
343,The Indian Garage Co,Men Carrot Fit Jeans,919,2299,0.6,4.2,936
344,Mufti,Men Slim Fit Jeans,1553,4199,0.63,3.8,22
345,glitchez,Men Relaxed Fit Jeans,628,1699,0.63,4.1,163
346,Nautica,Men Slim Fit Mid-Rise Jeans,985,2899,0.66,4.4,28
347,Mufti,Men Super Skinny Fit Jeans,1393,3399,0.59,4.4,28
348,Stylecast X Kotty,Men Mid-Rise Jeans,499,1999,0.75,3.9,86
349,Bene Kleed,Men Regular Fit Mid-Rise Jeans,857,2599,0.67,3.8,60
350,Mufti,Men Slim Fit Jeans,1649,3299,0.5,4.2,5
351,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
352,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
353,SPYKAR,Men Narrow Leg Jeans,1253,3299,0.62,4.4,10
354,Roadster,Men Straight Fit Jeans,675,2599,0.74,3.5,10
355,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
356,glitchez,Men wide leg Fit Jeans,532,1299,0.59,3.6,79
357,The Indian Garage Co,Men Relaxed Fit Jeans,939,2349,0.6,3.8,331
358,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
359,Roadster,Men Slim Fit Mid-Rise Jeans,679,1699,0.6,3.8,12
360,glitchez,MenLoose Bootcut Jeans,857,2199,0.61,3.4,469
361,Flying Machine,Slim Fit Stretchable Jeans,1829,2999,0.39,3.4,469
362,HIGHLANDER,Men Tapered Fit Jeans,1169,2599,0.55,3.7,34
363,The Indian Garage Co,Men Slim Fit Jeans,857,2599,0.67,4.1,253
364,Levis,Men 511 Slim Fit Jeans,1478,2899,0.49,4.3,264
365,Being Human,Men Straight Fit Jeans,1109,2999,0.63,3.8,22
366,Kotty,Men Low-Rise Jeans,519,1999,0.74,3.7,250
367,Calvin Klein Jeans,Men Slim Fit Jeans,519,1999,0.74,3.7,250
368,Roadster,Men Straight Fit Jeans,805,2599,0.69,4,9
369,WROGN,Men Straight Fit Jeans,1259,1999,0.37,4,9
370,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
371,Roadster,Men Slim Fit Jeans,791,2399,0.67,4,192
372,glitchez,Men Relaxed Jeans,539,1999,0.73,3.5,89
373,Flying Machine,Men Relaxed Fit Jeans,2309,3499,0.34,3.5,89
374,The Indian Garage Co,Men Bootcut Jeans,808,2449,0.67,4.1,1100
375,HIGHLANDER,Men Relaxed Fit Jeans,729,2249,15.2,3.8,1500
376,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
377,Mast & Harbour,Men Relaxed Fit Jeans,611,1699,0.64,3.6,90
378,glitchez,Men Baggy Fit Jeans,857,2199,0.61,4,30
379,Flying Machine,Men Slim Fit Jeans,1549,2499,0.38,4,30
380,The Indian Garage Co,Men Bootcut Jeans,930,2449,0.62,4.3,765
381,Roadster,Men Relaxed Cargo Style Jeans,749,1499,0.5,4.2,78
382,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
383,FUDE PRIDE,Men Mid-Rise Jeans,689,2999,0.77,3.1,41
384,Roadster,Men Straight Fit Jeans,628,1699,0.63,4.3,7
385,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
386,Roadster,Men Straight Fit Jeans,695,2399,0.71,4.4,10
387,WROGN,Men Slim Fit Jeans,999,2499,0.6,4,806
388,FUGAZEE,Men Relaxed Fit Jeans,2099,3499,0.4,3.7,124
389,Mast & Harbour,Mid-Rise Relaxed Fit Jeans,764,1699,0.55,4.1,18
390,Urbano Fashion,Men Relaxed Fit Jeans,1169,2599,0.55,4,63
391,French Connection,Men Slim Fit Jeans,1294,3499,0.63,4.4,17
392,Roadster,Men Relaxed Fit Jeans,899,2999,0.7,4,338
393,WROGN,Men Slim Tapered Fit Jeans,1385,2199,0.37,4.6,5
394,Mufti,Men Slim Fit Jeans,1553,4199,0.63,3.8,22
395,DENIMLOOK,Men Jeans,749,2599,18.5,4.3,22
396,HERE&NOW,Men Straight Fit Jeans,798,1699,0.53,4,45
397,Mufti,Men Super Skinny Fit Jeans,1393,3399,0.59,4,45
398,SPYKAR,Men Loose Fit Cotton Jeans,1332,3099,0.57,4,67
399,The Indian Garage Co,Men Relaxed Fit Jeans,940,2849,0.67,4.3,118
400,Mufti,Men Slim Fit Jeans,1649,3299,0.5,4.2,5
401,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
402,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
403,WROGN,Men Loose Fit Cotton Jeans,944,2699,0.65,3.9,25
404,glitchez,Men Carrot Fit Jeans,764,1699,0.55,3.9,25
405,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
406,glitchez,Men Relaxed Fit Jeans,679,1699,0.6,4,138
407,Mast & Harbour,Men Carrot Fit Jeans,776,2099,0.63,4,292
408,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
409,Roadster,Men Relaxed Fit Jeans,805,2599,0.69,3.7,107
410,Mast & Harbour,Men Straight Fit Jeans,764,1699,0.55,3.7,107
411,Flying Machine,Slim Fit Stretchable Jeans,1829,2999,0.39,3.7,107
412,Mast & Harbour,Straight Fit Stretchable Jeans,764,1699,0.55,4.1,15
413,glitchez,Men Relaxed Fit Cargo Jeans,571,2199,0.74,3.7,97
414,Levis,Men 511 Slim Fit Jeans,1478,2899,0.49,4.3,264
415,glitchez,Men Carrot Fit Jeans,560,1699,0.67,3.8,128
416,Bene Kleed,Pure Cotton Relaxed Fit Jeans,965,2299,0.58,3.9,1700
417,Calvin Klein Jeans,Men Slim Fit Jeans,965,2299,0.58,3.9,1700
418,Stylecast X Kotty,Men Regular Fit Cargo Jeans,679,1999,0.66,3.9,1700
419,HERE&NOW,Men Slim Fit Jeans,689,1499,0.54,4,27
420,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
421,HERE&NOW,Men Baggy Fit Jeans,985,2899,0.66,3.4,41
422,Snitch,Stretchable Bootcut Jeans,899,1799,0.5,3.4,41
423,Flying Machine,Men Relaxed Fit Jeans,2309,3499,0.34,3.4,41
424,HERE&NOW,Men Mid Rise Stretchable Jeans,719,2199,14.8,4,60
425,MASTERLY WEFT,Men Mid-Rise Jeans,799,1999,0.6,1.8,12
426,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
427,HERE&NOW,Men Slim Fit Cotton Jeans,689,1599,9.1,4,1600
428,Roadster,Men Baggy Fit Jeans,909,2599,0.65,3.9,37
429,Flying Machine,Men Slim Fit Jeans,1549,2499,0.38,3.9,37
430,glitchez,Men Relaxed Jeans,527,2399,0.78,3.9,46
431,Roadster,Men Cotton Straight Fit Jeans,719,1999,0.64,3.5,56
432,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
433,Roadster,Men Bleached Cotton Jeans,805,2599,0.69,3.8,9
434,glitchez,Men Low-Distress WideLeg Jeans,703,1599,0.56,2.9,18
435,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
436,Roadster,Men Slim Fit Jeans,584,1299,0.55,3.8,980
437,Roadster,Men Straight Fit Jeans,599,1499,0.6,3.9,84
438,FUGAZEE,Men Relaxed Fit Jeans,2099,3499,0.4,3.7,124
439,Thomas Scott,Men Relaxed Fit Cotton Jeans,979,2599,16.2,3.8,179
440,Roadster,Men Relaxed Fit Cotton Jeans,799,2499,0.68,3.9,105
441,French Connection,Men Slim Fit Jeans,1294,3499,0.63,4.4,17
442,Roadster,Men Bootcut Jeans,755,2799,0.73,3.5,80
443,Mast & Harbour,Men Regular Fit Mid-Rise Jeans,773,1799,0.57,3.5,80
444,Mufti,Men Slim Fit Jeans,1553,4199,0.63,3.8,22
445,WROGN,Men Stretchable Jeans,874,2499,0.65,3.9,23
446,Urbano Fashion,Men Relaxed Fit Jeans,1169,2599,0.55,3.5,28
447,Mufti,Men Super Skinny Fit Jeans,1393,3399,0.59,3.5,28
448,Roadster,Men Mid Rise Cotton Jeans,727,2599,0.72,3.2,152
449,Bene Kleed,Men Straight Fit Jeans,974,2499,0.61,4,303
450,Mufti,Men Slim Fit Jeans,1649,3299,0.5,4.2,5
451,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
452,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
453,WROGN,Men Anti Fit Cargo Jeans,1049,2999,0.65,3.2,6
454,Roadster,Men Baggy Fit Cotton Jeans,805,2599,0.69,4,37
455,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
456,HERE&NOW,Men Smart Stretchable Jeans,759,1999,12.4,4,355
457,Roadster,Men Skater Fit Mid-Rise Jeans,782,2699,0.71,4,355
458,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
459,HIGHLANDER,Men Relaxed Fit Jeans,883,2599,0.66,3.9,90
460,Roadster,Men Relaxed Fit Jeans,1101,2899,0.62,3.5,100
461,Flying Machine,Slim Fit Stretchable Jeans,1829,2999,0.39,3.5,100
462,WROGN,Men Slim Fit Mid-Rise Jeans,804,2299,0.65,4.6,9
463,HERE&NOW,Men Slim Fit Jeans,749,1499,0.5,3.8,28
464,Levis,Men 511 Slim Fit Jeans,1478,2899,0.49,4.3,264
465,The Indian Garage Co,Men Straight Fit Jeans,923,2799,0.67,4.2,84
466,MASCLN SASSAFRAS,Men Mid-Rise Jeans,1199,2999,0.6,4.6,9
467,Calvin Klein Jeans,Men Slim Fit Jeans,1199,2999,0.6,4.6,9
468,Roadster,Men Bootcut Jeans,1121,3299,0.66,3.7,245
469,Stylecast X Kotty,Men Straight Fit Jeans,599,1999,0.7,3.4,149
470,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
471,glitchez,Men Straight Fit Cargo Jeans,791,2199,0.64,3.9,28
472,Mast & Harbour,Men Relaxed Fit Mid-Rise Jeans,773,1799,0.57,2.8,18
473,Flying Machine,Men Relaxed Fit Jeans,2309,3499,0.34,2.8,18
474,WROGN,Men Relaxed Fit Mid-Rise Jeans,1304,2899,0.55,2.8,18
475,Roadster,Men Baggy Fit Jeans,924,2499,0.63,4.1,38
476,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
477,Mast & Harbour,Men Tapered Fit Jeans,769,2199,0.65,2.7,27
478,HIGHLANDER,Men Tapered Fit Jeans,1177,3099,0.62,3.9,436
479,Flying Machine,Men Slim Fit Jeans,1549,2499,0.38,3.9,436
480,Roadster,Men Relaxed Fit Jeans,1072,2899,0.63,3.4,204
481,The Indian Garage Co,Men Pure Cotton Jeans,791,2399,0.67,3.9,207
482,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
483,Roadster,Men Mid-Rise Relaxed Fit Jeans,560,1699,0.67,4.8,14
484,WROGN,Men Relaxed Fit Jeans,1385,2199,0.37,4.8,14
485,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
486,PARIS HAMILTON,Men Bootcut Jeans,959,1999,0.52,3.5,108
487,WROGN,Men Pure Cotton Cargo Jeans,1049,2999,0.65,3.7,48
488,FUGAZEE,Men Relaxed Fit Jeans,2099,3499,0.4,3.7,124
489,PARIS HAMILTON,Men Straight Fit Jeans,799,1999,0.6,4,505
490,glitchez,Men Carrot Fit Jeans,543,1699,0.68,3.9,71
491,French Connection,Men Slim Fit Jeans,1294,3499,0.63,4.4,17
492,WROGN,Men Slim Fit Jeans,1275,2199,0.42,4.1,92
493,glitchez,Men Wide Leg Jeans,593,2199,0.73,3.9,97
494,Mufti,Men Slim Fit Jeans,1553,4199,0.63,3.8,22
495,WROGN,Men Stretchable Jeans,1299,2599,0.5,3.4,12
496,HERE&NOW,Men Straight Fit Jeans,874,2499,0.65,3.4,12
497,Mufti,Men Super Skinny Fit Jeans,1393,3399,0.59,3.4,12
498,Mast & Harbour,Men Relaxed Fit Jeans,863,2699,0.68,1.7,10
499,Roadster,Relaxed Fit Mid-Rise Jeans,599,1499,0.6,3.8,12
500,Mufti,Men Slim Fit Jeans,1649,3299,0.5,4.2,5
501,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
502,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
503,Roadster,Men Stretchable Jeans,805,2599,0.69,3.7,39
504,HERE&NOW,Men Pure Cotton Baggy Jeans,1349,2999,0.55,4.1,19
505,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
506,HERE&NOW,Men Regular Fit Jeans,749,1499,0.5,4.2,29
507,Roadster,Relaxed Fit Stretchable Jeans,560,1699,0.67,4,8
508,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
509,Kook N Keech,Men Relaxed Pure Cotton Jeans,991,3199,0.69,3.5,14
510,glitchez,Men Loose Fit Jeans,1077,2199,0.51,4.3,22
511,Flying Machine,Slim Fit Stretchable Jeans,1829,2999,0.39,4.3,22
512,glitchez,Men Relaxed Fit Cargo Jeans,665,1799,0.63,4,40
513,WROGN,Men Relaxed Fit Mid-Rise Jeans,1304,2899,0.55,3.5,11
514,Levis,Men 511 Slim Fit Jeans,1478,2899,0.49,4.3,264
515,Flying Machine,Men Slim Fit Mid-Rise Jeans,1367,2399,0.43,3.8,29
516,Stylecast X Kotty,Men Regular Fit Mid-Rise Jeans,499,1999,0.75,3.8,36
517,Calvin Klein Jeans,Men Slim Fit Jeans,499,1999,0.75,3.8,36
518,glitchez,Men Baggy Jeans,637,2199,0.71,3.5,46
519,Kotty,Men Low-Rise Jeans,519,1999,0.74,3.9,284
520,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
521,Playfeel,Men Loose Fit Mid-Rise Jeans,674,2499,0.73,1.7,6
522,Roadster,Men Slouchy Fit Cargo Jeans,597,2599,0.77,3.7,43
523,Flying Machine,Men Relaxed Fit Jeans,2309,3499,0.34,3.7,43
524,Roadster,Men Slim Fit Jeans,629,1399,0.55,3.8,11200
525,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
526,Roadster,Men Bootcut Jeans,759,1899,0.6,4.3,199
527,Roadster,Men Cargo Styles Jeans,839,2799,0.7,3.5,8
528,Flying Machine,Men Slim Fit Jeans,1549,2499,0.38,3.5,8
529,Roadster,Men Straight Fit Jeans,645,1699,0.62,3.4,9
530,Urbano Fashion,Men Bootcut Light Fade Jeans,1149,2299,0.5,3.9,173
531,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
532,Roadster,Men Relaxed Fit Jeans,831,2599,0.68,4.3,20
533,The Indian Garage Co,Men Bootcut Jeans,979,2449,0.6,4.2,553
534,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
535,glitchez,Men Carrot Fit Jeans,713,1699,0.58,4.5,21
536,Ducati,Men Straight Fit Jeans,1224,3499,0.65,4.3,48
537,FUGAZEE,Men Relaxed Fit Jeans,2099,3499,0.4,3.7,124
538,Bene Kleed,Men Straight Fit Jeans,896,2299,0.61,4,480
539,Roadster,Mid Rise Regular Fit Jeans,924,2499,0.63,3.8,67
540,French Connection,Men Slim Fit Jeans,1294,3499,0.63,4.4,17
541,Flying Machine,Men Tapered Fit Jeans,1424,2499,0.43,4.4,7
542,The Indian Garage Co,Men Slim Fit Jeans,659,1999,0.67,4.1,2100
543,Mufti,Men Slim Fit Jeans,1553,4199,0.63,3.8,22
544,Bene Kleed,Men Baggy Light Fade Jeans,839,2999,0.72,3.9,39
545,MASTERLY WEFT,Men Straight Fit Jeans,959,1999,0.52,3.9,39
546,Mufti,Men Super Skinny Fit Jeans,1393,3399,0.59,3.9,39
547,Roadster,Men Relaxed Fit Mid-Rise Jeans,509,1699,0.7,4.4,7
548,Mast & Harbour,Men Straight Fit Jeans,1169,2599,0.55,4.4,7
549,Mufti,Men Slim Fit Jeans,1649,3299,0.5,4.2,5
550,Roadster,Men Slouchy Fit Jeans,909,2599,0.65,4.1,74
551,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
552,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
553,Roadster,Men Straight Fit Jeans,743,2399,0.69,4.1,27
554,WROGN,Men Slim Fit Jeans,1333,2299,0.42,4.5,18
555,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
556,Roadster,Straight Fit Stretchable Jeans,526,1699,0.69,3.6,16
557,WROGN,Men Slim Ankle Fit Jeans,1333,2299,0.42,3.8,30
558,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
559,Urbano Fashion,Men Bootcut Jeans,899,1999,0.55,3.8,285
560,Roadster,Men Skinny Fit Jeans,839,1999,0.58,3.9,65
561,Flying Machine,Slim Fit Stretchable Jeans,1829,2999,0.39,3.9,65
562,WROGN,Men Anti Loose Fit Jeans,874,2499,0.65,2.1,20
563,Roadster,Men Cotton Baggy Fit Jeans,867,2799,0.69,2.6,15
564,Levis,Men 511 Slim Fit Jeans,1478,2899,0.49,4.3,264
